wavelength,h125_1,h125_2,h125_3,h126_1,h126_2,h126_3,h127_1,h127_2,h127_3,h128_1,h128_2,h128_3,u125_1,u125_2,u125_3,u126_1,u126_2,u126_3,u127_1,u127_2,u127_3,u128_1,u128_2,u128_3,u129_1,u129_2,u129_3,u130_1,u130_2,u130_3,u131_1,u131_2,u131_3,u132_1,u132_2,u132_3,h129_1,h129_2,h129_3,h130_1,h130_2,h130_3,h131_1,Reflection:208,h131_2,Reflection:208,h131_3,Reflection:208,h132_1,Reflection:208,h132_2,Reflection:208,h132_3,Reflection:208,u133_1,Reflection:208,u133_2,Reflection:208,u133_3,Reflection:208,u134_1,Reflection:208,u134_2,Reflection:208,u134_3,Reflection:208,u135_1,Reflection:208,u135_2,Reflection:208,u135_3,Reflection:208,u136_1,Reflection:208,u136_2,Reflection:208,u136_3,Reflection:208,h133_1,Reflection:208,h133_2,Reflection:208,h133_3,Reflection:208,h134_1,Reflection:208,h134_2,Reflection:208,h134_3,Reflection:208,h135_1,Reflection:208,h135_2,Reflection:208,h135_3,Reflection:208,h136_1,Reflection:208,h136_2,Reflection:208,h136_3,Reflection:208,u137_1,Reflection:208,u137_2,Reflection:208,u137_3,Reflection:208,u138_1,Reflection:208,u138_2,Reflection:208,u138_3,Reflection:208,u139_1,Reflection:208,u139_2,Reflection:208,u139_3,Reflection:208,u140_1,Reflection:208,u140_2,Reflection:208,u140_3,Reflection:208,h137_1,Reflection:208,h137_2,Reflection:208,h137_3,Reflection:208,h138_1,Reflection:208,h138_2,Reflection:208,h138_3,Reflection:208,h139_1,Reflection:208,h139_2,Reflection:208,h139_3,Reflection:208,h140_1,Reflection:208,h140_2,Reflection:208,h140_3,Reflection:208,u141_1,Reflection:208,u141_2,Reflection:208,u141_3,Reflection:208,u142_1,Reflection:208,u142_2,Reflection:208,u142_3,Reflection:208,u143_1,Reflection:208,u143_2,Reflection:208,u143_3,Reflection:208,u144_1,Reflection:208,u144_2,Reflection:208,u144_3,Reflection:208,h141_1,Reflection:208,h141_2,Reflection:208,h141_3,Reflection:208,142_1,Reflection:208,142_2,Reflection:208,142_3,Reflection:208,h143_1,Reflection:208,h143_2,Reflection:208,h143_3,Reflection:208,h144_1,Reflection:208,h144_2,Reflection:208,h144_3,Reflection:208,u145_1,Reflection:208,u145_2,Reflection:208,u145_3,Reflection:208,u146_1,Reflection:208,u146_2,Reflection:208,u146_3,Reflection:208,u147_1,Reflection:208,u147_2,Reflection:208,u147_3,Reflection:208,u148_1,Reflection:208,u148_2,Reflection:208,u148_3,Reflection:208,h145_1,Reflection:208,h145_2,Reflection:208,h145_3,Reflection:208,h146_1,Reflection:208,h146_2,Reflection:208,h146_3,Reflection:208,h147_1,Reflection:208,h147_2,Reflection:208,h147_3,Reflection:208,h148_1,Reflection:208,h148_2,Reflection:208,h148_3,Reflection:208
724.947,2.70547,2.78683,3.51168,2.93412,2.66621,4.09818,2.22414,2.63471,2.40097,2.71093,2.32005,3.25748,1.49358,1.56097,1.55456,0.66336,1.82914,1.74415,2.10041,3.75742,3.02584,2.15383,1.8621,1.72872,1.75469,3.32424,2.30665,2.37836,1.05684,1.10721,1.13414,1.42244,1.22249,1.03334,0.95306,1.15701,3.97877,4.1826,3.68812,2.2982,2.96334,2.50628,4.12442,724.947,2.35899,724.947,3.96023,724.947,2.69461,724.947,3.18495,724.947,2.1941,724.947,3.01987,724.947,3.48716,724.947,2.98379,724.947,3.16748,724.947,1.89443,724.947,3.19733,724.947,2.42314,724.947,2.51803,724.947,2.87715,724.947,3.2465,724.947,3.09914,724.947,3.47954,724.947,3.08866,724.947,2.07729,724.947,2.62798,724.947,2.9648,724.947,2.42568,724.947,2.80341,724.947,3.70362,724.947,1.90434,724.947,2.02235,724.947,2.42555,724.947,3.51892,724.947,3.4991,724.947,2.59073,724.947,2.88924,724.947,3.86767,724.947,3.00173,724.947,3.30446,724.947,3.4361,724.947,2.05723,724.947,1.75375,724.947,1.1517,724.947,4.26149,724.947,4.18164,724.947,3.12069,724.947,2.43545,724.947,2.28848,724.947,2.36118,724.947,3.19122,724.947,3.61107,724.947,2.4518,724.947,2.76094,724.947,4.76427,724.947,4.86947,724.947,4.9975,724.947,4.10594,724.947,3.70585,724.947,3.07988,724.947,2.94511,724.947,3.12812,724.947,2.59353,724.947,2.29891,724.947,2.79753,724.947,1.82877,724.947,3.60248,724.947,2.60484,724.947,3.15435,724.947,3.57537,724.947,2.7916,724.947,3.04711,724.947,3.43153,724.947,2.70554,724.947,3.50028,724.947,2.29162,724.947,2.14989,724.947,3.88177,724.947,4.60374,724.947,3.53128,724.947,3.71171,724.947,2.7285,724.947,4.60817,724.947,4.79752,724.947,4.5198,724.947,5.84089,724.947,4.21993,724.947,3.11136,724.947,3.16089,724.947,2.42728,724.947,2.2553,724.947,2.99641,724.947,3.49299,724.947,3.81037,724.947,3.86419,724.947,2.63816,724.947,2.71801,724.947,2.27445,724.947,3.17377,724.947,4.76502,724.947,2.63911,724.947,4.23383,724.947,4.91315,724.947,5.41006,724.947,1.96634,724.947,2.24113,724.947,2.1749,724.947
725.264,2.63011,2.68985,3.46489,2.90175,2.56465,4.11941,2.23128,2.72001,2.22099,2.63461,2.24092,3.33409,1.46486,1.57631,1.60685,0.72307,1.78813,1.72678,2.0381,3.81864,3.16849,2.16112,1.77212,1.76569,1.77038,3.28952,2.29218,2.56748,0.97947,1.18789,1.10815,1.35477,1.34885,1.02564,0.99477,1.05001,3.94604,4.30159,3.78141,2.28362,3.04862,2.42021,4.12436,725.264,2.29989,725.264,4.06308,725.264,2.75287,725.264,3.21846,725.264,2.15044,725.264,3.10689,725.264,3.46785,725.264,3.06727,725.264,3.0948,725.264,2.00755,725.264,3.15795,725.264,2.41423,725.264,2.51339,725.264,3.04882,725.264,3.12952,725.264,3.09866,725.264,3.73279,725.264,2.98412,725.264,2.1289,725.264,2.62471,725.264,2.96059,725.264,2.36536,725.264,2.8476,725.264,3.64482,725.264,2.06183,725.264,2.10414,725.264,2.30864,725.264,3.55762,725.264,3.45421,725.264,2.5621,725.264,2.92941,725.264,3.75794,725.264,2.89789,725.264,3.34709,725.264,3.4212,725.264,2.02355,725.264,1.69064,725.264,1.13363,725.264,4.39807,725.264,4.04451,725.264,2.87725,725.264,2.29474,725.264,2.32995,725.264,2.27164,725.264,3.08035,725.264,3.5355,725.264,2.38224,725.264,2.71209,725.264,4.73079,725.264,4.87571,725.264,4.804,725.264,4.06372,725.264,3.52121,725.264,3.05396,725.264,2.81811,725.264,3.14283,725.264,2.46318,725.264,2.35025,725.264,2.67114,725.264,1.82168,725.264,3.55423,725.264,2.63532,725.264,3.02039,725.264,3.55983,725.264,2.76035,725.264,3.02983,725.264,3.5249,725.264,2.79651,725.264,3.40028,725.264,2.32872,725.264,2.06402,725.264,3.95475,725.264,4.7677,725.264,3.50795,725.264,3.69006,725.264,2.80314,725.264,4.53698,725.264,4.85602,725.264,4.15191,725.264,5.78252,725.264,4.24918,725.264,3.20914,725.264,3.32665,725.264,2.2931,725.264,2.31525,725.264,3.06975,725.264,3.44765,725.264,3.96624,725.264,4.01368,725.264,2.62937,725.264,2.59683,725.264,2.19555,725.264,3.05519,725.264,4.7917,725.264,2.63142,725.264,4.07172,725.264,4.88891,725.264,5.55372,725.264,2.01768,725.264,2.23869,725.264,2.21271,725.264
725.58,2.54035,2.88063,3.49077,2.98221,2.61438,4.22526,2.16734,2.74196,2.40487,2.74093,2.42081,3.28631,1.5275,1.63155,1.6499,0.60029,1.75381,1.71686,2.09603,3.7198,3.01877,2.11529,1.79161,1.68866,1.86765,3.30673,2.32105,2.57575,1.08176,1.06367,1.11709,1.40822,1.32447,1.03807,1.0391,1.12487,3.85652,4.24088,3.75695,2.38503,2.97884,2.49057,4.06326,725.58,2.38898,725.58,4.02222,725.58,2.87777,725.58,3.25273,725.58,2.24974,725.58,3.14959,725.58,3.44708,725.58,3.0941,725.58,3.17786,725.58,1.96878,725.58,3.18343,725.58,2.43371,725.58,2.68822,725.58,2.98318,725.58,3.18278,725.58,3.04794,725.58,3.66334,725.58,3.03414,725.58,2.05273,725.58,2.80562,725.58,2.96062,725.58,2.35022,725.58,2.8768,725.58,3.86404,725.58,1.95815,725.58,2.14394,725.58,2.44759,725.58,3.59566,725.58,3.48727,725.58,2.60091,725.58,2.92423,725.58,3.95299,725.58,3.05962,725.58,3.26979,725.58,3.35261,725.58,2.12628,725.58,1.60622,725.58,0.9744,725.58,4.39757,725.58,4.11476,725.58,3.13177,725.58,2.33894,725.58,2.4566,725.58,2.34435,725.58,3.13918,725.58,3.56368,725.58,2.47079,725.58,2.83705,725.58,4.81216,725.58,4.93349,725.58,4.89962,725.58,4.14197,725.58,3.71319,725.58,3.15899,725.58,2.94667,725.58,3.07173,725.58,2.63367,725.58,2.44836,725.58,2.87313,725.58,1.81099,725.58,3.55828,725.58,2.70167,725.58,2.94771,725.58,3.52518,725.58,2.85602,725.58,3.07914,725.58,3.4776,725.58,2.68768,725.58,3.48543,725.58,2.35785,725.58,2.05205,725.58,3.88645,725.58,4.53268,725.58,3.57123,725.58,3.77122,725.58,2.75201,725.58,4.68675,725.58,4.86036,725.58,4.34653,725.58,5.99389,725.58,4.36641,725.58,3.21646,725.58,3.15823,725.58,2.40709,725.58,2.25889,725.58,3.04092,725.58,3.43924,725.58,3.85265,725.58,4.03478,725.58,2.58485,725.58,2.65049,725.58,2.31492,725.58,3.1691,725.58,4.85724,725.58,2.66781,725.58,4.11573,725.58,4.83827,725.58,5.52833,725.58,1.96964,725.58,2.34088,725.58,2.24698,725.58
725.896,2.68175,2.72249,3.56549,3.02385,2.7249,4.18725,2.14291,2.72594,2.40887,2.72594,2.27159,3.41413,1.49846,1.65628,1.61424,0.80389,1.85537,1.72434,2.18802,3.83544,2.98656,2.12811,1.85582,1.67929,1.79878,3.36791,2.47373,2.54629,0.93238,1.11966,1.04926,1.38582,1.18895,1.08452,1.05323,1.17494,3.84463,4.3907,3.7737,2.48801,2.90469,2.54303,4.10883,725.896,2.41063,725.896,4.00395,725.896,2.87086,725.896,3.36472,725.896,2.20386,725.896,3.20468,725.896,3.48192,725.896,3.12698,725.896,3.18408,725.896,2.07883,725.896,3.28982,725.896,2.51506,725.896,2.47999,725.896,3.0436,725.896,3.29542,725.896,2.99817,725.896,3.56171,725.896,2.98428,725.896,2.05165,725.896,2.61786,725.896,2.90619,725.896,2.35496,725.896,2.8897,725.896,3.70408,725.896,2.00973,725.896,2.1079,725.896,2.33293,725.896,3.60004,725.896,3.49731,725.896,2.67625,725.896,3.02375,725.896,3.95486,725.896,3.15769,725.896,3.33788,725.896,3.41338,725.896,2.08295,725.896,1.78387,725.896,0.94553,725.896,4.47335,725.896,4.12314,725.896,3.14111,725.896,2.39047,725.896,2.41185,725.896,2.19642,725.896,3.19426,725.896,3.61008,725.896,2.47182,725.896,2.84913,725.896,4.86696,725.896,4.92547,725.896,4.91146,725.896,4.19955,725.896,3.68802,725.896,3.14062,725.896,3.10538,725.896,3.15762,725.896,2.73483,725.896,2.40914,725.896,2.93445,725.896,1.92853,725.896,3.60911,725.896,2.57923,725.896,3.11311,725.896,3.60702,725.896,2.78686,725.896,3.12607,725.896,3.52016,725.896,2.78581,725.896,3.39876,725.896,2.41617,725.896,2.04506,725.896,3.99157,725.896,4.62707,725.896,3.61656,725.896,3.59928,725.896,2.80149,725.896,4.63606,725.896,4.93215,725.896,4.40864,725.896,6.17036,725.896,4.38406,725.896,3.27979,725.896,3.33823,725.896,2.45678,725.896,2.39799,725.896,3.17454,725.896,3.43588,725.896,3.97095,725.896,4.27449,725.896,2.60214,725.896,2.69492,725.896,2.31392,725.896,3.13073,725.896,4.97025,725.896,2.7101,725.896,4.19098,725.896,4.79849,725.896,5.41902,725.896,2.00564,725.896,2.3757,725.896,2.18318,725.896
726.212,2.55656,2.81425,3.54654,2.98174,2.48574,4.22216,2.1548,2.824,2.41348,2.78002,2.3615,3.37362,1.52972,1.63791,1.78316,0.73596,2.03784,1.68949,2.09013,3.72229,2.9066,2.1389,1.93776,1.85476,1.89305,3.4843,2.44195,2.51899,1.07966,1.0593,1.03155,1.4606,1.25979,1.17588,0.92034,1.16717,3.9085,4.30705,3.67078,2.4479,3.01814,2.47068,4.112,726.212,2.33775,726.212,4.22137,726.212,2.84279,726.212,3.30201,726.212,2.31759,726.212,3.12142,726.212,3.5506,726.212,3.23505,726.212,3.37722,726.212,2.18471,726.212,3.38703,726.212,2.57351,726.212,2.77183,726.212,3.0864,726.212,3.35915,726.212,3.21672,726.212,3.72602,726.212,3.07711,726.212,2.11029,726.212,2.7249,726.212,3.07829,726.212,2.36249,726.212,2.83866,726.212,3.80928,726.212,1.97186,726.212,2.16992,726.212,2.49536,726.212,3.67444,726.212,3.64459,726.212,2.72035,726.212,3.08249,726.212,4.05938,726.212,3.19342,726.212,3.34293,726.212,3.5406,726.212,2.20101,726.212,1.77002,726.212,1.13675,726.212,4.56069,726.212,4.30654,726.212,3.28303,726.212,2.26357,726.212,2.49304,726.212,2.22764,726.212,3.19321,726.212,3.59484,726.212,2.53421,726.212,2.79989,726.212,4.86397,726.212,5.02781,726.212,4.9914,726.212,4.0656,726.212,3.7547,726.212,3.3653,726.212,3.04698,726.212,3.34544,726.212,2.70756,726.212,2.48696,726.212,2.93249,726.212,1.88612,726.212,3.77168,726.212,2.62857,726.212,3.2169,726.212,3.64656,726.212,2.83694,726.212,3.1382,726.212,3.39612,726.212,2.75872,726.212,3.44652,726.212,2.37883,726.212,2.31508,726.212,3.97208,726.212,4.68699,726.212,3.68298,726.212,3.81998,726.212,2.89411,726.212,4.71166,726.212,4.87795,726.212,4.43648,726.212,6.09816,726.212,4.50351,726.212,3.33272,726.212,3.47189,726.212,2.3905,726.212,2.48137,726.212,3.21033,726.212,3.53745,726.212,4.01625,726.212,4.22357,726.212,2.63815,726.212,2.77151,726.212,2.28069,726.212,3.20104,726.212,5.00677,726.212,2.73419,726.212,4.17667,726.212,4.97532,726.212,5.54436,726.212,2.18158,726.212,2.40085,726.212,2.34521,726.212
726.528,2.59173,2.75708,3.55197,3.05685,2.74999,4.32235,2.26051,2.96931,2.42685,2.74258,2.40499,3.42152,1.5476,1.67719,1.63871,0.78906,1.96312,1.9561,2.21627,3.97981,3.14929,2.26243,1.87564,1.85419,2.03066,3.51654,2.58597,2.77198,1.06897,1.18929,1.08175,1.48509,1.24167,1.26696,1.10804,1.202,3.96689,4.40294,3.74546,2.62696,3.04917,2.55253,4.21515,726.528,2.37566,726.528,4.15204,726.528,2.89084,726.528,3.32471,726.528,2.32136,726.528,3.41748,726.528,3.68639,726.528,3.35338,726.528,3.36795,726.528,2.18164,726.528,3.52409,726.528,2.63219,726.528,2.69616,726.528,3.13307,726.528,3.51389,726.528,3.2077,726.528,3.9465,726.528,3.10142,726.528,2.19641,726.528,2.76099,726.528,2.93839,726.528,2.57021,726.528,2.88137,726.528,3.92266,726.528,1.87942,726.528,2.19422,726.528,2.48002,726.528,3.66653,726.528,3.50813,726.528,2.77134,726.528,3.09825,726.528,4.0994,726.528,3.32483,726.528,3.60632,726.528,3.53812,726.528,2.12461,726.528,1.80387,726.528,1.22519,726.528,4.64638,726.528,4.35973,726.528,3.35101,726.528,2.36903,726.528,2.45979,726.528,2.24551,726.528,3.3914,726.528,3.69036,726.528,2.45732,726.528,2.72734,726.528,5.04275,726.528,5.06935,726.528,4.99514,726.528,4.19964,726.528,3.66539,726.528,3.33354,726.528,3.09061,726.528,3.30665,726.528,2.82857,726.528,2.58946,726.528,3.06754,726.528,2.01192,726.528,3.92028,726.528,2.84371,726.528,3.26598,726.528,3.76535,726.528,2.89047,726.528,3.175,726.528,3.5481,726.528,2.95167,726.528,3.48931,726.528,2.43588,726.528,2.18121,726.528,4.05065,726.528,4.62933,726.528,3.68902,726.528,3.7541,726.528,2.94042,726.528,4.7041,726.528,5.21763,726.528,4.54331,726.528,6.29299,726.528,4.57719,726.528,3.33792,726.528,3.42331,726.528,2.64804,726.528,2.52382,726.528,3.36459,726.528,3.62549,726.528,4.13158,726.528,4.29726,726.528,2.69947,726.528,2.83784,726.528,2.32071,726.528,3.29633,726.528,5.07183,726.528,2.78309,726.528,4.42071,726.528,4.93359,726.528,5.50045,726.528,2.11061,726.528,2.41289,726.528,2.50259,726.528
726.844,2.65672,2.7966,3.7062,3.04043,2.59824,4.24668,2.27866,2.96724,2.49102,2.82426,2.43359,3.47059,1.59548,1.76611,1.68799,0.7188,1.98149,1.83891,2.13806,3.83216,3.13741,2.12498,1.93884,1.85658,1.90658,3.55436,2.52065,2.70311,1.09745,1.16006,1.11538,1.39994,1.31506,1.14883,1.13936,1.26098,3.93603,4.32664,3.8656,2.5876,3.11691,2.64831,4.26435,726.844,2.45915,726.844,4.02723,726.844,2.81999,726.844,3.36928,726.844,2.22236,726.844,3.31941,726.844,3.66507,726.844,3.32203,726.844,3.46579,726.844,2.22669,726.844,3.50614,726.844,2.55705,726.844,2.70146,726.844,3.16021,726.844,3.40035,726.844,3.22269,726.844,3.88216,726.844,3.16139,726.844,2.2508,726.844,2.71428,726.844,3.0154,726.844,2.33891,726.844,2.88629,726.844,3.90055,726.844,2.03195,726.844,2.15297,726.844,2.49752,726.844,3.70633,726.844,3.51343,726.844,2.7224,726.844,3.07659,726.844,4.02931,726.844,3.18334,726.844,3.59795,726.844,3.70533,726.844,2.36982,726.844,1.8479,726.844,1.12985,726.844,4.5825,726.844,4.40053,726.844,3.34722,726.844,2.46172,726.844,2.5337,726.844,2.40214,726.844,3.2078,726.844,3.70926,726.844,2.47966,726.844,2.82572,726.844,5.09187,726.844,4.99711,726.844,4.99647,726.844,4.16789,726.844,3.85723,726.844,3.45215,726.844,3.19126,726.844,3.26626,726.844,2.69724,726.844,2.57247,726.844,2.97551,726.844,2.01367,726.844,3.80697,726.844,2.87149,726.844,3.29325,726.844,3.94057,726.844,3.06025,726.844,3.02142,726.844,3.55148,726.844,2.89322,726.844,3.43042,726.844,2.36758,726.844,2.07711,726.844,4.0012,726.844,4.69458,726.844,3.57895,726.844,3.67484,726.844,2.81142,726.844,4.68455,726.844,5.23711,726.844,4.65532,726.844,6.27009,726.844,4.56553,726.844,3.45313,726.844,3.52989,726.844,2.52396,726.844,2.57247,726.844,3.30685,726.844,3.59676,726.844,4.08476,726.844,4.21864,726.844,2.62315,726.844,2.75128,726.844,2.28038,726.844,3.23584,726.844,5.08479,726.844,2.67908,726.844,4.23441,726.844,5.03979,726.844,5.71698,726.844,2.09575,726.844,2.38517,726.844,2.35405,726.844
727.16,2.55287,2.78055,3.6083,2.84217,2.70004,4.25192,2.25864,2.8213,2.35969,2.79896,2.3335,3.39651,1.42278,1.57627,1.56637,0.6028,1.89097,1.7999,2.18659,3.85699,3.0743,2.11699,1.93504,1.80289,1.92793,3.527,2.42158,2.57427,1.03164,1.06414,1.07744,1.27813,1.24968,1.07192,0.91025,1.09818,3.86317,4.30623,3.66534,2.52335,2.93656,2.44757,4.08261,727.16,2.35085,727.16,3.89056,727.16,2.82974,727.16,3.38335,727.16,2.20593,727.16,3.28184,727.16,3.51776,727.16,3.15793,727.16,3.28423,727.16,2.09864,727.16,3.51331,727.16,2.52754,727.16,2.68323,727.16,3.1899,727.16,3.40841,727.16,3.19994,727.16,3.80547,727.16,3.11027,727.16,2.08581,727.16,2.66109,727.16,2.90299,727.16,2.45149,727.16,2.76918,727.16,3.80387,727.16,1.97287,727.16,2.02831,727.16,2.47582,727.16,3.54036,727.16,3.56429,727.16,2.84441,727.16,2.99691,727.16,4.10721,727.16,3.10572,727.16,3.52845,727.16,3.55192,727.16,2.12678,727.16,1.74966,727.16,1.11815,727.16,4.55659,727.16,4.31196,727.16,3.26876,727.16,2.39142,727.16,2.37466,727.16,2.24874,727.16,3.20958,727.16,3.59547,727.16,2.45477,727.16,2.72238,727.16,4.89957,727.16,4.90805,727.16,5.02959,727.16,4.16554,727.16,3.69947,727.16,3.37799,727.16,3.12955,727.16,3.29457,727.16,2.71269,727.16,2.39227,727.16,2.80672,727.16,1.92705,727.16,3.73249,727.16,2.71538,727.16,3.16454,727.16,3.79259,727.16,2.856,727.16,2.95711,727.16,3.56641,727.16,2.61286,727.16,3.34137,727.16,2.24443,727.16,2.04986,727.16,3.92275,727.16,4.58141,727.16,3.50702,727.16,3.7146,727.16,2.84822,727.16,4.64257,727.16,5.08679,727.16,4.49204,727.16,6.23053,727.16,4.44107,727.16,3.33939,727.16,3.52201,727.16,2.48135,727.16,2.36172,727.16,3.2122,727.16,3.42996,727.16,4.08508,727.16,4.26763,727.16,2.68773,727.16,2.66765,727.16,2.19381,727.16,3.18017,727.16,5.04062,727.16,2.64913,727.16,4.20436,727.16,4.9002,727.16,5.51651,727.16,2.08563,727.16,2.34023,727.16,2.34504,727.16
727.476,2.79527,2.80068,3.60959,3.11212,2.72206,4.24129,2.21212,2.89382,2.34654,2.83728,2.36721,3.4025,1.60737,1.73359,1.59563,0.79772,1.92441,1.80213,2.29347,3.72568,3.09105,2.27593,1.95902,1.76032,1.94122,3.63046,2.62945,2.71646,0.96541,1.13243,1.15644,1.41641,1.20758,1.09223,1.01541,1.08229,3.84816,4.28509,3.68387,2.60458,3.10332,2.51683,4.19628,727.476,2.33554,727.476,4.121,727.476,2.91403,727.476,3.49704,727.476,2.18272,727.476,3.34829,727.476,3.6308,727.476,3.32108,727.476,3.4307,727.476,2.17858,727.476,3.55912,727.476,2.60238,727.476,2.77774,727.476,3.26568,727.476,3.44857,727.476,3.27041,727.476,3.94391,727.476,2.9895,727.476,2.22012,727.476,2.66592,727.476,2.9587,727.476,2.37781,727.476,2.88635,727.476,3.79509,727.476,2.0439,727.476,2.14111,727.476,2.5057,727.476,3.57986,727.476,3.64013,727.476,2.90554,727.476,3.20584,727.476,4.1592,727.476,3.31875,727.476,3.5324,727.476,3.5879,727.476,2.26081,727.476,1.79594,727.476,1.07509,727.476,4.70475,727.476,4.43354,727.476,3.25401,727.476,2.35864,727.476,2.5296,727.476,2.33914,727.476,3.3026,727.476,3.59302,727.476,2.50662,727.476,2.69622,727.476,4.9941,727.476,4.94572,727.476,5.09307,727.476,4.21107,727.476,3.56335,727.476,3.49598,727.476,3.238,727.476,3.36877,727.476,2.84243,727.476,2.42324,727.476,3.00649,727.476,1.94485,727.476,3.79579,727.476,2.66869,727.476,3.30737,727.476,3.84602,727.476,3.04128,727.476,3.01211,727.476,3.64005,727.476,2.80686,727.476,3.48303,727.476,2.46685,727.476,2.18226,727.476,3.98497,727.476,4.7024,727.476,3.66452,727.476,3.78462,727.476,2.77392,727.476,4.65808,727.476,5.23145,727.476,4.56353,727.476,6.5702,727.476,4.65224,727.476,3.52999,727.476,3.53618,727.476,2.58915,727.476,2.48243,727.476,3.23466,727.476,3.57331,727.476,4.26784,727.476,4.40487,727.476,2.7069,727.476,2.78117,727.476,2.34533,727.476,3.18422,727.476,5.16905,727.476,2.81831,727.476,4.22053,727.476,4.86156,727.476,5.60354,727.476,2.12947,727.476,2.41072,727.476,2.38482,727.476
727.792,2.6279,2.87101,3.6985,2.9509,2.69013,4.12184,2.12514,2.9513,2.3117,2.80952,2.37925,3.39349,1.4409,1.6086,1.60933,0.68944,1.96878,1.67709,2.10089,3.95627,3.0599,2.1985,1.87437,1.89542,1.90242,3.48803,2.55814,2.63123,0.97319,1.11877,1.05215,1.28953,1.24716,1.00291,1.03489,1.14009,3.87186,4.32231,3.78231,2.52476,2.95063,2.59059,4.25062,727.792,2.45954,727.792,4.03149,727.792,2.8926,727.792,3.4805,727.792,2.16932,727.792,3.3745,727.792,3.56831,727.792,3.19168,727.792,3.41634,727.792,2.17478,727.792,3.46471,727.792,2.63556,727.792,2.7852,727.792,3.24505,727.792,3.52161,727.792,3.27536,727.792,4.00484,727.792,3.06822,727.792,2.22695,727.792,2.66388,727.792,2.81891,727.792,2.37812,727.792,2.82444,727.792,3.93289,727.792,1.90482,727.792,2.00302,727.792,2.51977,727.792,3.6368,727.792,3.52114,727.792,2.94308,727.792,3.14864,727.792,4.14836,727.792,3.16028,727.792,3.5086,727.792,3.79754,727.792,2.16413,727.792,1.69728,727.792,1.08196,727.792,4.77397,727.792,4.49132,727.792,3.51596,727.792,2.33325,727.792,2.38606,727.792,2.30453,727.792,3.24352,727.792,3.63464,727.792,2.45558,727.792,2.73059,727.792,5.05198,727.792,4.94395,727.792,5.02333,727.792,4.157,727.792,3.73059,727.792,3.38513,727.792,3.24381,727.792,3.42315,727.792,2.94143,727.792,2.57075,727.792,3.06504,727.792,1.91885,727.792,3.74567,727.792,2.82869,727.792,3.3169,727.792,3.93444,727.792,2.97651,727.792,3.0181,727.792,3.47495,727.792,2.77195,727.792,3.42472,727.792,2.3459,727.792,2.10354,727.792,3.83962,727.792,4.58756,727.792,3.68929,727.792,3.84877,727.792,2.82233,727.792,4.77511,727.792,5.12686,727.792,4.48124,727.792,6.41874,727.792,4.80812,727.792,3.49359,727.792,3.52382,727.792,2.55789,727.792,2.53989,727.792,3.34562,727.792,3.61256,727.792,4.22545,727.792,4.55741,727.792,2.63156,727.792,2.79646,727.792,2.193,727.792,3.13263,727.792,5.19452,727.792,2.7423,727.792,4.28768,727.792,4.80569,727.792,5.57599,727.792,2.08825,727.792,2.27238,727.792,2.2498,727.792
728.107,2.64665,2.97198,3.83459,2.97515,2.79834,4.36207,2.34664,2.87506,2.45254,2.87398,2.4108,3.38275,1.57305,1.73008,1.6703,0.8156,2.04008,1.86867,2.18698,3.97486,3.09429,2.19731,1.9206,1.89656,2.05061,3.72821,2.65914,2.74512,1.06975,1.11358,1.08602,1.31046,1.22212,1.10419,1.04152,1.0455,3.97466,4.43453,3.70235,2.49671,3.0019,2.62719,4.34349,728.107,2.36683,728.107,4.19268,728.107,3.03168,728.107,3.58983,728.107,2.27471,728.107,3.47265,728.107,3.85498,728.107,3.27975,728.107,3.45887,728.107,2.28457,728.107,3.63974,728.107,2.65765,728.107,2.83312,728.107,3.15123,728.107,3.58395,728.107,3.13117,728.107,4.18403,728.107,3.11138,728.107,2.18941,728.107,2.79766,728.107,3.07369,728.107,2.44423,728.107,2.92585,728.107,3.93387,728.107,1.95579,728.107,2.15152,728.107,2.57593,728.107,3.65426,728.107,3.57699,728.107,2.98817,728.107,3.30991,728.107,4.13443,728.107,3.25012,728.107,3.74944,728.107,3.73992,728.107,2.31727,728.107,1.73985,728.107,1.17526,728.107,4.87212,728.107,4.50948,728.107,3.40952,728.107,2.29989,728.107,2.48359,728.107,2.41168,728.107,3.40685,728.107,3.67702,728.107,2.43837,728.107,2.78521,728.107,5.06736,728.107,4.99754,728.107,5.03266,728.107,4.02084,728.107,3.78543,728.107,3.55095,728.107,3.21904,728.107,3.59394,728.107,2.83995,728.107,2.5177,728.107,3.17244,728.107,1.98889,728.107,3.98413,728.107,2.8577,728.107,3.31936,728.107,3.98081,728.107,2.90883,728.107,3.09159,728.107,3.51813,728.107,2.74504,728.107,3.47782,728.107,2.44305,728.107,2.19726,728.107,4.13898,728.107,4.71626,728.107,3.59257,728.107,3.72008,728.107,2.87782,728.107,4.7221,728.107,5.23757,728.107,4.6574,728.107,6.55664,728.107,4.81658,728.107,3.49772,728.107,3.61363,728.107,2.6005,728.107,2.58694,728.107,3.45337,728.107,3.6305,728.107,4.34035,728.107,4.58081,728.107,2.66217,728.107,2.62091,728.107,2.39488,728.107,3.14951,728.107,5.22971,728.107,2.76704,728.107,4.39163,728.107,4.88337,728.107,5.6517,728.107,2.13335,728.107,2.28575,728.107,2.25373,728.107
